"","annonceur","date","DateYear","DateMonth","DateDay","NomJour","EstFerie","SpecificationJour","TTC_Gazole","Impressions_BRANDING","Impressions_ROI","Clicks_BRANDING","Clicks_ROI","Budget_Depense_NON_Cappe_BRANDING","Budget_Depense_NON_Cappe_ROI","INTERNET_DISPLAY_InvestissementsEnEuros","PRESSE_InvestissementsEnEuros_QUOT_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO","RADIO_InvestissementsEnEuros","TV_NAT_InvestissementsEnEuros","TV_TNT_InvestissementsEnEuros","TV_InvestissementsEnEuros","TV_NAT_GRP","TV_TNT_GRP","TV_GRP","MOBILE_Volume_Achete","MOBILE_Net_Budget_LC","Investissement_Affichage","INTERNET_DISPLAY_InvestissementsEnEuros_BMW","PRESSE_InvestissementsEnEuros_QUOT_AUTO_BMW","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO_BMW","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO_BMW","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO_BMW","RADIO_InvestissementsEnEuros_BMW","TV_NAT_InvestissementsEnEuros_BMW","TV_NAT_GRP_BMW","TV_TNT_InvestissementsEnEuros_BMW","TV_TNT_GRP_BMW","Investissement_Affichage_BMW","INTERNET_DISPLAY_InvestissementsEnEuros_MERCEDES","PRESSE_InvestissementsEnEuros_QUOT_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_NON_QUOT_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_QUOT_NON_AUTO_MERCEDES","PRESSE_InvestissementsEnEuros_NON_QUOT_NON_AUTO_MERCEDES","RADIO_InvestissementsEnEuros_MERCEDES","TV_NAT_InvestissementsEnEuros_MERCEDES","TV_NAT_GRP_MERCEDES","TV_TNT_InvestissementsEnEuros_MERCEDES","TV_TNT_GRP_MERCEDES","Investissement_Affichage_MERCEDES","ConfigStarted","ConfigCompleted","UniqueVisitor","UtileVisitor","Nombre_inscription_S","Nombre_inscription_Non_S","Nombre_inscription","JourNormalise","IsMondialAuto2014","IsOPO","IsPrimeAlaCasse","IsJourdelan","IsPentecôte","IsAsscention","IsPâcques","IsFêtedutravail","Is08Mais","Is14Juillet","Is15août","IspremierNovembre","Is11Novembre","IsNoël"
"323","AUDI",2014-11-19,"2014","11","19","Mercredi",0,"Jour Ordinaire",1.2237,351656.256,419519.744,7507.155,4131.845,3087.1572157432,1836.53850314548,45031,32000,224000,0,0,34830,201250,58837,260087,505,237,742,3881.02127659574,887.016170212766,21323,48301,4280,85000,0,0,277865,0,0,0,0,2308,44847,59000,52100,0,0,277865,0,0,0,0,7593,20362,5013,27887,20810,59,17,76,0.884931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","AUDI",2014-11-20,"2014","11","20","Jeudi",0,"Jour Ordinaire",1.2237,249418.776,297552.224,6000.435,3302.565,3252.03512193024,1934.62376472086,45031,1413,227300,0,0,30941,68565,25279,93844,341,102,443,3881.02127659574,887.016170212766,21323,48301,0,73200,0,0,294798,0,0,0,0,2308,44847,4880,192162,0,0,294798,0,0,0,0,7593,17936,4406,24227,17237,55,13,68,0.887671232876712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","AUDI",2014-11-21,"2014","11","21","Vendredi",0,"Jour Ordinaire",1.2237,568036.464,677657.536,14298.36,7869.64,9608.14079762721,5715.84771533485,45031,19155,8800,0,0,28163,0,4300,4300,0,20,20,3881.02127659574,887.016170212766,21323,48301,49446,0,0,0,261128,0,0,0,0,2308,44847,598112,8990,0,0,261128,0,0,0,0,7593,19241,4666,25611,17180,154,10,164,0.89041095890411,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"326","AUDI",2014-11-22,"2014","11","22","Samedi",0,"Jour Ordinaire",1.2237,827541.048,987241.952,16954.47,9331.53,10576.8773502654,6292.14553692027,45031,9123,0,0,0,18081,0,8290,8290,0,81,81,3881.02127659574,887.016170212766,21323,48301,25206,0,0,0,259496,0,0,0,0,2308,44847,46080,84100,0,0,259496,0,0,0,0,7593,21067,5143,26827,18171,19,8,27,0.893150684931507,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"327","AUDI",2014-11-23,"2014","11","23","Dimanche",1,"Jour Ordinaire",1.2136,8239394.688,9829453.312,126031.71,69366.29,22596.6728024636,13442.6777596793,45031,0,0,0,0,11806,367450,3200,370650,1343,39,1382,3881.02127659574,887.016170212766,22271,48301,0,0,0,0,348755,0,0,0,0,3452,44847,7611,0,0,0,348755,0,0,0,0,8149,25904,6587,77898,21869,20,9,29,0.895890410958904,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"328","AUDI",2014-11-24,"2014","11","24","Lundi",0,"Jour Ordinaire",1.2136,347462.88,414517.12,5160.645,2840.355,3191.37265723361,1898.53588699862,45031,90000,0,0,0,8840,63300,34900,98200,376,281,657,3881.02127659574,887.016170212766,22271,48301,98124,41300,0,0,662738,0,0,0,0,3452,44847,1010342,26000,0,0,662738,174140,959,40947,276,8149,21784,5179,28402,19757,140,18,158,0.898630136986301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329","AUDI",2014-11-25,"2014","11","25","Mardi",0,"Jour Ordinaire",1.2136,363689.184,433874.816,3899.67,2146.33,2757.31933313997,1640.31915671644,45031,4753,89000,0,0,8170,96600,37350,133950,749,234,983,3881.02127659574,887.016170212766,22271,48301,4753,0,0,0,538913,0,0,0,0,3452,44847,125413,0,0,0,538913,29540,195,25615,99,8149,20571,5037,26049,18396,113,10,123,0.901369863013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","AUDI",2014-11-26,"2014","11","26","Mercredi",0,"Jour Ordinaire",1.2136,630060.672,751651.328,6954.39,3827.61,3379.99413628677,2010.74611297443,45031,224000,151700,0,0,9910,184545,41450,225995,895,356,1251,3881.02127659574,887.016170212766,22271,48301,48657,68700,0,0,31991,0,0,0,0,3452,44847,62213,85000,0,0,31991,94685,641,21320,101,8149,19836,4773,26322,18021,54,6,60,0.904109589041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","AUDI",2014-11-27,"2014","11","27","Jeudi",0,"Jour Ordinaire",1.2136,7012699.056,8366026.944,84794.925,46670.075,18983.0503347834,11292.9470093688,45031,171413,312487,0,0,13883,1600,34000,35600,18,281,299,3881.02127659574,887.016170212766,22271,48301,3624,14683,0,0,242517,0,0,0,0,3452,44847,23482,126067,0,0,242517,122960,543,70033,346,8149,18570,4708,57687,16822,92,11,103,0.906849315068493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","AUDI",2014-11-28,"2014","11","28","Vendredi",0,"Jour Ordinaire",1.2136,527790.816,629645.184,5639.235,3103.765,6283.02076193222,3737.74600350992,45031,189486,152561,0,0,7642,71750,29040,100790,365,201,566,3881.02127659574,887.016170212766,22271,48301,3148,4800,0,0,216119,0,0,0,0,3452,44847,132035,11000,0,0,216119,32560,326,36640,100,8149,20277,4963,34727,19900,83,11,94,0.90958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","AUDI",2014-11-29,"2014","11","29","Samedi",0,"Jour Ordinaire",1.2136,355648.992,424283.008,4798.8,2641.2,2693.71644661575,1602.48203283521,45031,314102,0,0,0,11073,7500,8100,15600,83,117,200,3881.02127659574,887.016170212766,22271,48301,8160,74700,0,0,122080,0,0,0,0,3452,44847,98455,0,0,0,122080,310660,1311,23148,144,8149,21092,5205,29832,19025,30,7,37,0.912328767123288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","AUDI",2014-11-30,"2014","11","30","Dimanche",1,"Jour Ordinaire",1.1792,616359.696,735306.304,7964.46,4383.54,7363.6680373411,4380.6191035538,45031,6118,0,0,0,7170,498710,15090,513800,2270,132,2402,3881.02127659574,887.016170212766,15617,48301,3364,0,0,0,77830,0,0,0,0,2741,44847,23746,0,0,0,77830,365780,1872,32673,188,4556,25635,6107,35215,23201,21,18,39,0.915068493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","AUDI",2014-12-01,"2014","12","1","Lundi",0,"Jour Ordinaire",1.1792,577371.24,688793.76,5944.32,3271.68,5895.9838802886,3507.49918237265,88401,298172,6001,0,0,15190,28730,23337,52067,194,116,310,114992.116514691,2613.20617021277,15617,7518,1599,25000,0,0,180057,0,0,0,0,2741,51631,39884,27297,0,0,180057,0,0,53887,260,4556,20483,4899,29482,19576,185,14,199,0.917808219178082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336","AUDI",2014-12-02,"2014","12","2","Mardi",0,"Jour Ordinaire",1.1792,717360.96,855799.04,7303.98,4020.02,5673.45836996949,3375.11957256558,88401,90953,0,0,0,16910,152520,26989,179509,781,156,937,114992.116514691,2613.20617021277,15617,7518,6769,0,0,0,153747,0,0,0,0,2741,51631,1491,0,0,0,153747,219910,916,53541,231,4556,18969,4677,30537,18013,61,15,76,0.920547945205479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","AUDI",2014-12-03,"2014","12","3","Mercredi",0,"Jour Ordinaire",1.1792,697966.824,832662.176,12092.46,6655.54,8534.55912204581,5077.17791470987,88401,285055,294800,0,0,21680,27620,30499,58119,198,169,367,114992.116514691,2613.20617021277,15617,7518,2424,56800,0,0,44142,0,0,0,0,2741,51631,3345,0,0,0,44142,150540,625,49239,249,4556,18152,4480,30035,17004,94,14,108,0.923287671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338","AUDI",2014-12-04,"2014","12","4","Jeudi",0,"Jour Ordinaire",1.1792,584948.136,697832.864,11957.655,6581.345,9509.24560094215,5657.01532560035,88401,60200,174837,0,0,25919,1600,41908,43508,18,296,314,114992.116514691,2613.20617021277,15617,7518,2610,5093,0,0,0,0,0,0,0,2741,51631,3430,26600,0,0,0,44050,321,68025,330,4556,17987,4216,30594,16768,117,16,133,0.926027397260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339","AUDI",2014-12-05,"2014","12","5","Vendredi",0,"Jour Ordinaire",1.1792,612022.68,730132.32,12830.34,7061.66,6745.04454052768,4012.60225457229,88401,176715,131150,0,0,24440,35720,62838,98558,192,361,553,114992.116514691,2613.20617021277,15617,7518,46233,57072,0,0,0,0,0,0,0,2741,51631,6381,189550,0,0,0,206650,803,36797,235,4556,19574,4724,31143,17187,90,11,101,0.928767123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340","AUDI",2014-12-06,"2014","12","6","Samedi",0,"Jour Ordinaire",1.1792,571063.392,681268.608,24053.985,13239.015,6595.9866036848,3923.92823472796,88401,0,0,0,0,14550,37500,23360,60860,235,176,411,114992.116514691,2613.20617021277,15617,7518,58850,0,0,0,0,0,0,0,0,2741,51631,545286,84100,0,0,0,142315,934,21772,114,4556,22362,5475,32931,18412,5,5,10,0.931506849315068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","AUDI",2014-12-07,"2014","12","7","Dimanche",1,"Jour Ordinaire",1.1497,590129.208,704013.792,19342.905,10646.095,6805.48904594803,4048.5604691206,88401,16777,0,0,0,7450,886500,35120,921620,4184,202,4386,114992.116514691,2613.20617021277,7793,7518,6728,0,0,0,0,0,0,0,0,2044,51631,38283,0,2860,0,0,288450,1896,35246,172,742,27718,6785,40623,25034,27,16,43,0.934246575342466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342","AUDI",2014-12-08,"2014","12","8","Lundi",0,"Jour Ordinaire",1.1497,634915.248,757442.752,12434.955,6844.045,7056.23378998962,4197.72759755363,88401,300000,0,0,0,16623,0,9500,9500,0,85,85,114992.116514691,2613.20617021277,7793,7518,3624,0,0,0,182023,0,0,0,0,2044,51631,544243,0,0,0,182023,101550,663,34788,187,742,22930,5539,36390,21332,64,14,78,0.936986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343","AUDI",2014-12-09,"2014","12","9","Mardi",0,"Jour Ordinaire",1.1497,4887049.584,5830164.416,99570.585,54802.415,35370.4766474124,21041.7668093857,88401,328000,0,0,0,21750,0,1300,1300,0,14,14,114992.116514691,2613.20617021277,7793,7518,4753,0,0,0,151181,0,0,0,0,2044,51631,113,0,0,0,151181,198640,767,36969,213,742,21767,5292,36073,20347,113,21,134,0.93972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","AUDI",2014-12-10,"2014","12","10","Mercredi",0,"Jour Ordinaire",1.1497,815515.872,972896.128,20118.195,11072.805,9850.89363649773,5860.26048869801,88401,0,0,0,0,17100,127800,5500,133300,536,34,570,114992.116514691,2613.20617021277,7793,7518,8298,41900,0,0,53272,0,0,0,0,2044,51631,572,190110,0,0,53272,173200,597,26508,114,742,19037,4527,33363,17867,224,21,245,0.942465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345","AUDI",2014-12-11,"2014","12","11","Jeudi",0,"Jour Ordinaire",1.1497,5133723.696,6124442.304,115538.205,63590.795,38399.0972742109,22843.4821104955,88401,235754,214600,0,0,34154,0,4800,4800,0,41,41,114992.116514691,2613.20617021277,7793,7518,46233,14340,0,12660,0,0,0,0,0,2044,51631,788733,193150,0,0,0,170340,708,59696,173,742,17568,4730,27918,15741,126,20,146,0.945205479452055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","AUDI",2014-12-12,"2014","12","12","Vendredi",0,"Jour Ordinaire",1.1497,1087671.264,1297572.736,20669.025,11375.975,9765.01323303713,5809.17055171108,88401,170017,47500,0,0,33533,85600,32600,118200,408,223,631,114992.116514691,2613.20617021277,7793,7518,0,152000,0,0,0,0,0,0,0,2044,51631,586693,204000,0,0,0,0,0,0,0,742,19545,4328,29043,16147,129,14,143,0.947945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","AUDI",2014-12-13,"2014","12","13","Samedi",0,"Jour Ordinaire",1.1497,1239666.552,1478900.448,21113.43,11620.57,8863.13518587211,5272.64660977719,88401,0,0,0,0,5680,7500,18100,25600,110,131,241,114992.116514691,2613.20617021277,7793,7518,10429,0,0,0,0,0,0,0,0,2044,51631,829117,84000,0,0,0,0,0,0,0,742,23652,5502,33334,19301,25,11,36,0.950684931506849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348","AUDI",2014-12-14,"2014","12","14","Dimanche",1,"Jour Ordinaire",1.1135,1459745.832,1741451.168,29664.195,16326.805,9360.34534548116,5568.4351098317,88401,0,0,0,0,4070,337000,11100,348100,1861,101,1962,114992.116514691,2613.20617021277,4136,7518,2239,0,0,0,0,0,0,0,0,530,51631,5613,0,0,0,0,0,0,0,0,2543,24664,5727,36535,21066,27,15,42,0.953424657534247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","AUDI",2014-12-15,"2014","12","15","Lundi",0,"Jour Ordinaire",1.1135,1370852.28,1635402.72,15861.84,8730.16,8637.60501399526,5138.47953783131,88401,113878,30001,0,0,11430,0,0,0,0,0,0,114992.116514691,2613.20617021277,4136,7518,0,17400,0,0,0,0,0,0,0,530,51631,919733,0,0,0,0,0,0,0,0,2543,16944,3877,17516,12071,0,1,1,0.956164383561644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350","AUDI",2014-12-16,"2014","12","16","Mardi",0,"Jour Ordinaire",1.1135,1964000.664,2343018.336,19658.31,10819.69,13023.2789062366,7747.50084852669,88401,40162,0,0,0,12640,0,0,0,0,0,0,114992.116514691,2613.20617021277,4136,7518,0,0,0,0,0,0,0,0,0,530,51631,6009,0,0,0,0,0,0,0,0,2543,20831,4893,39889,21594,0,0,0,0.958904109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351","AUDI",2014-12-17,"2014","12","17","Mercredi",0,"Jour Ordinaire",1.1135,2191038.504,2613870.496,17473.05,9616.95,15737.4535484192,9362.15338685864,88401,44948,145400,0,0,13510,0,0,0,0,0,0,114992.116514691,2613.20617021277,4136,7518,4279,47450,0,28300,0,0,0,0,0,530,51631,550117,108300,0,0,0,0,0,0,0,2543,19297,4555,39726,21043,0,0,0,0.961643835616438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","AUDI",2014-12-18,"2014","12","18","Jeudi",0,"Jour Ordinaire",1.1135,2009258.208,2397009.792,28462.56,15665.44,11618.584498742,6911.8532982947,88401,2337,69200,0,0,7530,0,0,0,0,0,0,114992.116514691,2613.20617021277,4136,7518,0,9260,0,0,0,0,0,0,0,530,51631,659309,86300,0,0,0,0,0,0,0,2543,17389,3996,41457,19245,0,0,0,0.964383561643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","AUDI",2014-12-19,"2014","12","19","Vendredi",0,"Jour Ordinaire",1.1135,2061074.856,2458826.144,67763.7,37296.3,13343.3380342144,7937.90284970012,88401,112233,160500,0,0,6510,3000,23870,26870,22,175,197,114992.116514691,2613.20617021277,4136,7518,0,82500,0,0,0,0,0,0,0,530,51631,792528,21500,0,0,0,0,0,0,0,2543,17223,3852,65626,22899,0,0,0,0.967123287671233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","AUDI",2014-12-20,"2014","12","20","Samedi",0,"Jour Ordinaire",1.1135,1870884.552,2231932.448,54728.25,30121.75,12319.4778246468,7328.81216681539,88401,6356,0,0,0,4870,28000,16800,44800,180,149,329,114992.116514691,2613.20617021277,4136,7518,10503,0,0,0,0,0,0,0,0,530,51631,549591,73400,0,0,0,0,0,0,0,2543,20011,4616,60823,23543,0,0,0,0.96986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","AUDI",2014-12-21,"2014","12","21","Dimanche",1,"Jour Ordinaire",1.1008,1945637.544,2321111.456,35016.405,19272.595,16011.0753843912,9524.93001336193,88401,0,0,0,0,5420,143900,21600,165500,809,222,1031,114992.116514691,2613.20617021277,557,7518,0,0,0,0,0,0,0,0,0,0,51631,689,0,0,0,0,0,0,0,0,135662,21202,4947,51918,22998,0,0,0,0.972602739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356","AUDI",2014-12-22,"2014","12","22","Lundi",0,"Jour Ordinaire",1.1008,2242358.568,2675094.432,13940.385,7672.615,10955.4798895232,6517.37479871155,88401,0,0,0,0,12640,0,0,0,0,0,0,3881.02127659574,887.016170212766,557,7518,0,0,0,0,0,0,0,0,0,0,51631,856253,0,0,0,0,0,0,0,0,135662,19219,4442,29270,18410,0,0,0,0.975342465753425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357","AUDI",2014-12-23,"2014","12","23","Mardi",0,"Jour Ordinaire",1.1008,7881576.048,9402581.952,36713.4,20206.6,23233.7112690287,13821.6496066152,88401,0,136200,0,0,10300,0,0,0,0,0,0,3881.02127659574,887.016170212766,557,7518,0,0,0,0,0,0,0,0,0,0,51631,277981,0,0,0,0,0,0,0,0,135662,20106,4610,47656,20696,5,4,9,0.978082191780822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","AUDI",2014-12-24,"2014","12","24","Mercredi",0,"Jour Ordinaire",1.1008,2285254.488,2726268.512,11830.59,6511.41,8133.08441921053,4838.34208670738,88401,0,57550,0,0,10990,0,0,0,0,0,0,3881.02127659574,887.016170212766,557,7518,2424,22285,0,0,0,0,0,0,0,0,51631,557231,181300,0,0,0,0,0,0,0,135662,15058,3553,26566,15112,7,1,8,0.980821917808219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359","AUDI",2014-12-25,"2014","12","25","Jeudi",1,"Noël",1.1008,1620562.896,1933303.104,12953.535,7129.465,7781.33172635386,4629.08570004783,88401,0,0,0,0,9020,0,0,0,0,0,0,3881.02127659574,887.016170212766,557,7518,0,0,0,0,0,0,0,0,0,0,51631,113,0,0,0,0,0,0,0,0,135662,13311,2906,26780,14889,5,4,9,0.983561643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"360","AUDI",2014-12-26,"2014","12","26","Vendredi",0,"Jour Ordinaire",1.1008,2126562.384,2536951.616,16259.805,8949.195,9911.0783942399,5896.0641803054,88401,0,182625,0,0,12320,0,0,0,0,0,0,3881.02127659574,887.016170212766,557,7518,0,14500,0,0,0,0,0,0,0,0,51631,12412,40200,0,0,0,0,0,0,0,135662,18217,4301,32232,18765,5,4,9,0.986301369863014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","AUDI",2014-12-27,"2014","12","27","Samedi",0,"Jour Ordinaire",1.1008,1786783.104,2131600.896,12631.035,6951.965,7409.14806667061,4407.67500616928,88401,0,86600,0,0,4610,0,0,0,0,0,0,3881.02127659574,887.016170212766,557,7518,2849,0,0,0,0,0,0,0,0,0,51631,8250,0,0,0,0,0,0,0,0,135662,18057,4358,31977,18686,8,8,16,0.989041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","AUDI",2014-12-28,"2014","12","28","Dimanche",1,"Jour Ordinaire",1.1222,1742431.632,2078690.368,11302.335,6220.665,7549.46532606159,4491.14922906056,88401,0,0,0,0,5980,0,0,0,0,0,0,3881.02127659574,887.016170212766,204829,7518,0,0,0,0,0,0,0,0,0,0,51631,689,0,0,0,0,0,0,0,0,0,19459,4790,30429,19169,6,2,8,0.991780821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363","AUDI",2014-12-29,"2014","12","29","Lundi",0,"Jour Ordinaire",1.1222,1797809.184,2144754.816,11802.21,6495.79,8088.39839490724,4811.75853476938,88401,0,0,0,0,2650,0,0,0,0,0,0,0,0,204829,7518,0,0,0,0,0,0,0,0,0,0,51631,544660,0,0,0,0,0,0,0,0,0,19692,4584,28732,19148,7,6,13,0.994520547945206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364","AUDI",2014-12-30,"2014","12","30","Mardi",0,"Jour Ordinaire",1.1222,7064107.584,8427356.416,17040.9,9379.1,18627.5014165177,11081.4322621389,88401,0,15000,0,0,2560,0,0,0,0,0,0,0,0,204829,7518,0,0,0,0,0,0,0,0,0,0,51631,113,0,0,0,0,0,0,0,0,0,19318,4629,35530,19260,10,4,14,0.997260273972603,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"365","AUDI",2014-12-31,"2014","12","31","Mercredi",0,"Jour Ordinaire",1.1222,1834731.048,2188801.952,6655.755,3663.245,5293.54096368357,3149.10810120251,88401,61644,0,0,0,3210,0,0,0,0,0,0,0,0,204829,7518,2424,0,0,0,0,0,0,0,0,0,51631,113,0,0,0,0,0,0,0,0,0,15122,3637,22332,13952,9,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","AUDI",2015-01-01,"2015","1","1","Jeudi",1,"Jour de l'an",1.1222,97.812,370.188,79.476,31.524,1.58645998941255,1.51815838517169,41741,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,9892,0,0,0,0,0,0,0,0,0,3667,1804,530,7997,0,0,0,0,0,0,0,52465,14077,3169,17573,13230,5,0,5,0.00273972602739726,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"367","AUDI",2015-01-02,"2015","1","2","Vendredi",0,"Jour Ordinaire",1.1222,58.938,223.062,75.18,29.82,1.74089735818922,1.66594678699516,41741,0,0,0,0,2830,0,0,0,0,0,0,0,0,0,9892,3276,0,0,0,0,0,0,0,0,3667,1804,1843,0,0,0,0,0,0,0,0,52465,19311,4453,22942,17971,18,9,27,0.00547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","AUDI",2015-01-03,"2015","1","3","Samedi",0,"Jour Ordinaire",1.1222,38.665,146.335,67.304,26.696,1.13689513683304,1.087948575169,41741,0,0,0,0,1490,0,0,0,0,0,0,0,0,0,9892,2849,0,0,0,0,0,0,0,0,3667,1804,120,0,0,0,0,0,0,0,0,52465,20089,4793,23232,18252,11,6,17,0.00821917808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","AUDI",2015-01-04,"2015","1","4","Dimanche",1,"Jour Ordinaire",1.1268,34.694,131.306,58.712,23.288,0.986876675009554,0.944388833815405,41741,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,9892,0,0,0,0,0,0,0,0,0,0,1804,0,0,0,0,0,0,0,0,0,87,21110,4947,24624,19433,5,4,9,0.010958904109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370","AUDI",2015-01-05,"2015","1","5","Lundi",0,"Jour Ordinaire",1.1268,38.665,146.335,63.724,25.276,1.50722409814965,1.44233382386532,41741,0,0,0,0,9490,0,0,0,0,0,0,0,0,0,9892,0,0,0,0,0,0,0,0,0,0,1804,3094,0,0,0,0,0,0,0,0,87,18778,4308,22980,18106,18,8,26,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","AUDI",2015-01-06,"2015","1","6","Mardi",0,"Jour Ordinaire",1.1268,28.006,105.994,45.824,18.176,0.708828349612272,0.678311277809003,41741,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,9892,0,0,0,0,0,0,0,0,0,0,1804,113,0,0,0,0,0,0,0,0,87,17685,4185,22029,17192,14,2,16,0.0164383561643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","AUDI",2015-01-07,"2015","1","7","Mercredi",0,"Jour Ordinaire",1.1268,25.08,94.92,24.344,9.656,1.77934416031713,1.70273834519585,41741,0,0,0,0,7075,0,0,0,0,0,0,0,0,0,9892,0,50050,0,0,0,0,0,0,0,0,1804,1843,0,0,0,0,0,0,0,0,87,13703,3136,17394,13539,23,8,31,0.0191780821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","AUDI",2015-01-08,"2015","1","8","Jeudi",0,"Jour Ordinaire",1.1268,16.511,62.489,10.024,3.976,0.831918302715061,0.796101859153943,41741,0,0,0,0,10175,0,0,0,0,0,0,0,0,0,9892,0,46000,0,0,0,0,0,0,0,0,1804,113,15570,0,0,0,0,0,0,0,87,14084,3175,17395,13377,1,1,2,0.0219178082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374","AUDI",2015-01-09,"2015","1","9","Vendredi",0,"Jour Ordinaire",1.1268,16.511,62.489,15.036,5.964,0.909804522067033,0.870634855754949,41741,0,53000,0,0,1990,0,0,0,0,0,0,0,0,0,9892,0,0,0,0,0,0,0,0,0,0,1804,1967,0,0,0,0,0,0,0,0,87,14989,3435,17057,13411,16,0,16,0.0246575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","AUDI",2015-01-10,"2015","1","10","Samedi",0,"Jour Ordinaire",1.1268,17.138,64.862,13.604,5.396,0.660061501799094,0.631643981173692,41741,136900,0,0,0,7570,0,0,0,0,0,0,0,0,0,9892,0,0,0,0,0,0,0,0,0,0,1804,120,0,0,0,0,0,0,0,0,87,18896,4342,20750,16684,5,3,8,0.0273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","AUDI",2015-01-11,"2015","1","11","Dimanche",1,"Jour Ordinaire",1.1042,12.749,48.251,7.876,3.124,0.560023766536065,0.535913154278152,41741,0,0,0,0,2850,0,0,0,0,0,0,0,0,213513,9892,0,0,0,0,0,0,0,0,0,0,1804,25844,0,0,0,0,0,0,0,0,0,19338,4539,21599,17312,9,4,13,0.0301369863013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","AUDI",2015-01-12,"2015","1","12","Lundi",0,"Jour Ordinaire",1.1042,14.421,54.579,9.308,3.692,0.750954530655653,0.718623807222337,41741,170000,0,0,0,12987,0,0,0,0,0,0,0,0,213513,9892,0,0,0,0,0,0,0,0,0,0,1804,6365,0,0,0,0,0,0,0,0,0,18367,4151,21791,17279,8,5,13,0.0328767123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
